title,number,link,category
Thermal Analysis,1,https://www.freelancer.com/jobs/thermal-analysis/,Engineering & Science 
Vector Calculus,0,https://www.freelancer.com/jobs/vector-calculus/,Engineering & Science 
Verilog / VHDL,11,https://www.freelancer.com/jobs/verilog-vhdl/,Engineering & Science 
Very-large-scale integration ,0,https://www.freelancer.com/jobs/vlsi/,Engineering & Science 
Video Hardware,2,https://www.freelancer.com/jobs/video-hardware/,Engineering & Science 
Video Processing,6,https://www.freelancer.com/jobs/video-processing/,Engineering & Science 
Virtual Assistant Solutions ,3,https://www.freelancer.com/jobs/virtual-assistant-solutions/,Engineering & Science 
Voice Assistance Devices,6,https://www.freelancer.com/jobs/voice-assistance-devices/,Engineering & Science 
Waterproof Design ,0,https://www.freelancer.com/jobs/waterproof-design/,Engineering & Science 
WiFi,2,https://www.freelancer.com/jobs/wifi/,Engineering & Science 
Wireless,10,https://www.freelancer.com/jobs/wireless/,Engineering & Science 
Wireless Certification ,1,https://www.freelancer.com/jobs/wireless-certification/,Engineering & Science 
Wireless Charging,0,https://www.freelancer.com/jobs/wireless-charging/,Engineering & Science 
Wireless Radio Frequency Engineering,0,https://www.freelancer.com/jobs/wireless-radio-frequency-engineering/,Engineering & Science 
Wireless Sensors,1,https://www.freelancer.com/jobs/wireless-sensors/,Engineering & Science 
Wireless Sensors and Gateways,2,https://www.freelancer.com/jobs/wireless-sensors-and-gateways/,Engineering & Science 
Wolfram,0,https://www.freelancer.com/jobs/wolfram/,Engineering & Science 
Yocto,1,https://www.freelancer.com/jobs/yocto/,Engineering & Science 
Zemax,0,https://www.freelancer.com/jobs/zemax/,Engineering & Science 
Zigbee,3,https://www.freelancer.com/jobs/zigbee/,Engineering & Science 
Zwave,0,https://www.freelancer.com/jobs/zwave/,Engineering & Science 
3D Printing,7,https://www.freelancer.com/jobs/3d-printing/,Product Sourcing & Manufacturing 
Alerting,0,https://www.freelancer.com/jobs/alerting/,Product Sourcing & Manufacturing 
Amazon,19,https://www.freelancer.com/jobs/amazon/,Product Sourcing & Manufacturing 
Analog Electronics,3,https://www.freelancer.com/jobs/analog-electronics/,Product Sourcing & Manufacturing 
Andon,0,https://www.freelancer.com/jobs/andon/,Product Sourcing & Manufacturing 
Buyer Sourcing,1,https://www.freelancer.com/jobs/buyer-sourcing/,Product Sourcing & Manufacturing 
CNC Programming,2,https://www.freelancer.com/jobs/cnc-programming/,Product Sourcing & Manufacturing 
Computer Aided Manufacturing,0,https://www.freelancer.com/jobs/computer-aided-manufacturing/,Product Sourcing & Manufacturing 
Computerized Embroidery,0,https://www.freelancer.com/jobs/computerized-embroidery/,Product Sourcing & Manufacturing 
Freedom to Operate Search,0,https://www.freelancer.com/jobs/freedom-to-operate-search/,Product Sourcing & Manufacturing 
Manufacturing,8,https://www.freelancer.com/jobs/manufacturing/,Product Sourcing & Manufacturing 
Patent Design Search,1,https://www.freelancer.com/jobs/patent-design-search/,Product Sourcing & Manufacturing 
Patent Infringement Research,1,https://www.freelancer.com/jobs/patent-infringement-research/,Product Sourcing & Manufacturing 
Patent Invalidity Search,0,https://www.freelancer.com/jobs/patent-invalidity-search/,Product Sourcing & Manufacturing 
Patent Landscape,0,https://www.freelancer.com/jobs/patent-landscape/,Product Sourcing & Manufacturing 
Patent Validity Search,0,https://www.freelancer.com/jobs/patent-validity-search/,Product Sourcing & Manufacturing 
Process Automation,8,https://www.freelancer.com/jobs/process-automation/,Product Sourcing & Manufacturing 
Process Validation,0,https://www.freelancer.com/jobs/process-validation/,Product Sourcing & Manufacturing 
Product Design,75,https://www.freelancer.com/jobs/product-design/,Product Sourcing & Manufacturing 
Product Sourcing,15,https://www.freelancer.com/jobs/product-sourcing/,Product Sourcing & Manufacturing 
Supplier Sourcing,12,https://www.freelancer.com/jobs/supplier-sourcing/,Product Sourcing & Manufacturing 
Supply Chain,8,https://www.freelancer.com/jobs/supply-chain/,Product Sourcing & Manufacturing 
ABR Accredited Buyer Representative,0,https://www.freelancer.com/jobs/abr-accredited-buyer-representative/,Sales & Marketing 
ABR Designation,0,https://www.freelancer.com/jobs/abr-designation/,Sales & Marketing 
Ad Planning & Buying,0,https://www.freelancer.com/jobs/ad-planning-buying/,Sales & Marketing 
Advertising,209,https://www.freelancer.com/jobs/advertising/,Sales & Marketing 
Affiliate Marketing,33,https://www.freelancer.com/jobs/affiliate-marketing/,Sales & Marketing 
Agency Relationship Management,1,https://www.freelancer.com/jobs/agency-relationship-management/,Sales & Marketing 
Airbnb,1,https://www.freelancer.com/jobs/airbnb/,Sales & Marketing 
Aircraft Sales,0,https://www.freelancer.com/jobs/aircraft-sales/,Sales & Marketing 
Analytics Sales,1,https://www.freelancer.com/jobs/analytics-sales/,Sales & Marketing 
ATS Sales,1,https://www.freelancer.com/jobs/ats-sales/,Sales & Marketing 
B2B Marketing,21,https://www.freelancer.com/jobs/b2b-marketing/,Sales & Marketing 
Book Marketing,4,https://www.freelancer.com/jobs/book-marketing/,Sales & Marketing 
Brand Management,6,https://www.freelancer.com/jobs/brand-management/,Sales & Marketing 
Brand Marketing,10,https://www.freelancer.com/jobs/brand-marketing/,Sales & Marketing 
Branding,35,https://www.freelancer.com/jobs/branding/,Sales & Marketing 
Bulk Marketing,76,https://www.freelancer.com/jobs/bulk-marketing/,Sales & Marketing 
Channel Account Management,3,https://www.freelancer.com/jobs/channel-account-management/,Sales & Marketing 
Channel Sales,2,https://www.freelancer.com/jobs/channel-sales/,Sales & Marketing 
Classifieds Posting,6,https://www.freelancer.com/jobs/classifieds-posting/,Sales & Marketing 
ClickFunnels,11,https://www.freelancer.com/jobs/clickfunnels/,Sales & Marketing 
Cloud Sales,2,https://www.freelancer.com/jobs/cloud-sales/,Sales & Marketing 
Competitor Analysis,0,https://www.freelancer.com/jobs/competitor-analysis/,Sales & Marketing 
Content Marketing,20,https://www.freelancer.com/jobs/content-marketing/,Sales & Marketing 
Conversion Rate Optimization,3,https://www.freelancer.com/jobs/conversion-rate-optimization/,Sales & Marketing 
CRM,49,https://www.freelancer.com/jobs/crm/,Sales & Marketing 
Crowdfunding,7,https://www.freelancer.com/jobs/crowdfunding/,Sales & Marketing 
Customer Retention Marketing,2,https://www.freelancer.com/jobs/customer-retention-marketing/,Sales & Marketing 
Datacenter Sales,0,https://www.freelancer.com/jobs/datacenter-sales/,Sales & Marketing 
Digital Agency Sales,6,https://www.freelancer.com/jobs/digital-agency-sales/,Sales & Marketing 
eBay,18,https://www.freelancer.com/jobs/ebay/,Sales & Marketing 
Email Marketing,89,https://www.freelancer.com/jobs/email-marketing/,Sales & Marketing 
Emerging Accounts,0,https://www.freelancer.com/jobs/emerging-accounts/,Sales & Marketing 
Enterprise Sales,1,https://www.freelancer.com/jobs/enterprise-sales/,Sales & Marketing 
Enterprise Sales Management,0,https://www.freelancer.com/jobs/enterprise-sales-management/,Sales & Marketing 
Etsy,0,https://www.freelancer.com/jobs/etsy/,Sales & Marketing 
Facebook Marketing,395,https://www.freelancer.com/jobs/facebook-marketing/,Sales & Marketing 
Facebook Shops,7,https://www.freelancer.com/jobs/facebook-shops/,Sales & Marketing 
Field Sales,9,https://www.freelancer.com/jobs/field-sales/,Sales & Marketing 
Field Sales Management,1,https://www.freelancer.com/jobs/field-sales-management/,Sales & Marketing 
Financial Sales,3,https://www.freelancer.com/jobs/financial-sales/,Sales & Marketing 
Google Adsense,41,https://www.freelancer.com/jobs/google-adsense/,Sales & Marketing 
Google Adwords,118,https://www.freelancer.com/jobs/google-adwords/,Sales & Marketing 
Google Shopping,6,https://www.freelancer.com/jobs/google-shopping/,Sales & Marketing 
Healthcare Sales,13,https://www.freelancer.com/jobs/healthcare-sales/,Sales & Marketing 
HR Sales,2,https://www.freelancer.com/jobs/hr-sales/,Sales & Marketing 
Hubspot Marketing,1,https://www.freelancer.com/jobs/hubspot-marketing/,Sales & Marketing 
IDM Sales,0,https://www.freelancer.com/jobs/idm-sales/,Sales & Marketing 
Indiegogo,0,https://www.freelancer.com/jobs/indiegogo/,Sales & Marketing 
Inside Sales,1,https://www.freelancer.com/jobs/inside-sales/,Sales & Marketing 
Instagram Marketing,59,https://www.freelancer.com/jobs/instagram-marketing/,Sales & Marketing 
Interactive Advertising,1,https://www.freelancer.com/jobs/interactive-advertising/,Sales & Marketing 
Internet Marketing,733,https://www.freelancer.com/jobs/internet-marketing/,Sales & Marketing 
Internet Research,42,https://www.freelancer.com/jobs/internet-research/,Sales & Marketing 
ISV Sales,0,https://www.freelancer.com/jobs/isv-sales/,Sales & Marketing 
Kartra,0,https://www.freelancer.com/jobs/kartra/,Sales & Marketing 
Keyword Research,7,https://www.freelancer.com/jobs/keyword-research/,Sales & Marketing 
Kickstarter,2,https://www.freelancer.com/jobs/kickstarter/,Sales & Marketing 
Lead Generation,38,https://www.freelancer.com/jobs/lead-generation/,Sales & Marketing 
Leads,102,https://www.freelancer.com/jobs/leads/,Sales & Marketing 
Life Science Sales,0,https://www.freelancer.com/jobs/life-science-sales/,Sales & Marketing 
Mailchimp,18,https://www.freelancer.com/jobs/mailchimp/,Sales & Marketing 
Mailwizz,0,https://www.freelancer.com/jobs/mailwizz/,Sales & Marketing 
Market Research,47,https://www.freelancer.com/jobs/market-research/,Sales & Marketing 
Marketing,454,https://www.freelancer.com/jobs/marketing/,Sales & Marketing 
Marketing Strategy,16,https://www.freelancer.com/jobs/marketing-strategy/,Sales & Marketing 
Media Relations,0,https://www.freelancer.com/jobs/media-relations/,Sales & Marketing 
Media Sales,1,https://www.freelancer.com/jobs/media-sales/,Sales & Marketing 
Medical Devices Sales,10,https://www.freelancer.com/jobs/medical-devices-sales/,Sales & Marketing 
MLM,3,https://www.freelancer.com/jobs/mlm/,Sales & Marketing 
Mobile Sales,1,https://www.freelancer.com/jobs/mobile-sales/,Sales & Marketing 
Network Sales,2,https://www.freelancer.com/jobs/network-sales/,Sales & Marketing 
OEM Account Management,0,https://www.freelancer.com/jobs/oem-account-management/,Sales & Marketing 
OEM Sales,2,https://www.freelancer.com/jobs/oem-sales/,Sales & Marketing 
Pardot Marketing,0,https://www.freelancer.com/jobs/pardot-marketing/,Sales & Marketing 
Payroll Sales,0,https://www.freelancer.com/jobs/payroll-sales/,Sales & Marketing 
Periscope,0,https://www.freelancer.com/jobs/periscope/,Sales & Marketing 
PPC Marketing,8,https://www.freelancer.com/jobs/ppc-marketing/,Sales & Marketing 
Product Marketing,10,https://www.freelancer.com/jobs/product-marketing/,Sales & Marketing 
Recruiting Sales,8,https://www.freelancer.com/jobs/recruiting-sales/,Sales & Marketing 
Resellers,7,https://www.freelancer.com/jobs/resellers/,Sales & Marketing 
Retail Sales,9,https://www.freelancer.com/jobs/retail-sales/,Sales & Marketing 
SaaS Sales,8,https://www.freelancer.com/jobs/saas-sales/,Sales & Marketing 
Sales,245,https://www.freelancer.com/jobs/sales/,Sales & Marketing 
Sales Account Management,6,https://www.freelancer.com/jobs/sales-account-management/,Sales & Marketing 
Sales Management,5,https://www.freelancer.com/jobs/sales-management/,Sales & Marketing 
Sales Promotion,23,https://www.freelancer.com/jobs/sales-promotion/,Sales & Marketing 
Search Engine Marketing,82,https://www.freelancer.com/jobs/search-engine-marketing/,Sales & Marketing 
Security Sales,1,https://www.freelancer.com/jobs/security-sales/,Sales & Marketing 
SEOMoz,3,https://www.freelancer.com/jobs/seomoz/,Sales & Marketing 
Social Media Marketing,442,https://www.freelancer.com/jobs/social-media-marketing/,Sales & Marketing 
Social Sales,6,https://www.freelancer.com/jobs/social-sales/,Sales & Marketing 
Social Video Marketing,9,https://www.freelancer.com/jobs/social-video-marketing/,Sales & Marketing 
Software Sales,1,https://www.freelancer.com/jobs/software-sales/,Sales & Marketing 
Technology Sales,5,https://www.freelancer.com/jobs/technology-sales/,Sales & Marketing 
Telecom Sales,7,https://www.freelancer.com/jobs/telecom-sales/,Sales & Marketing 
Telemarketing,90,https://www.freelancer.com/jobs/telemarketing/,Sales & Marketing 
Twitter Marketing,4,https://www.freelancer.com/jobs/twitter-marketing/,Sales & Marketing 
Viral Marketing,5,https://www.freelancer.com/jobs/viral-marketing/,Sales & Marketing 
Visual Merchandising,5,https://www.freelancer.com/jobs/visual-merchandising/,Sales & Marketing 
WooCommerce,95,https://www.freelancer.com/jobs/woocommerce/,Sales & Marketing 
Bicycle Courier,0,https://www.freelancer.com/jobs/bicycle-courier/,"Freight, Shipping & Transportation "
Car Courier,5,https://www.freelancer.com/jobs/car-courier/,"Freight, Shipping & Transportation "
Car Driving,5,https://www.freelancer.com/jobs/car-driver/,"Freight, Shipping & Transportation "
Cargo Freight,0,https://www.freelancer.com/jobs/cargo/,"Freight, Shipping & Transportation "
Container Transport,0,https://www.freelancer.com/jobs/container-transport/,"Freight, Shipping & Transportation "
Container Truck,0,https://www.freelancer.com/jobs/container-truck/,"Freight, Shipping & Transportation "
Courier,2,https://www.freelancer.com/jobs/courier/,"Freight, Shipping & Transportation "
Delivery,4,https://www.freelancer.com/jobs/delivery/,"Freight, Shipping & Transportation "
DOP Management,1,https://www.freelancer.com/jobs/dop-management/,"Freight, Shipping & Transportation "
Dropshipping,7,https://www.freelancer.com/jobs/dropshipping/,"Freight, Shipping & Transportation "
Dry Van Trucking,0,https://www.freelancer.com/jobs/dry-van-trucking/,"Freight, Shipping & Transportation "
Flatbed Trucking,0,https://www.freelancer.com/jobs/flatbed-trucking/,"Freight, Shipping & Transportation "
Flower Delivery,0,https://www.freelancer.com/jobs/flower-delivery/,"Freight, Shipping & Transportation "
